Date,Cases_Mean,Cases_LB,Cases_UB,Deaths_Mean,Deaths_LB,Deaths_UB,hospitalized_best,hospitalized_mean,hospitalized_worst,ICU_best,ICU_mean,ICU_worst,total_beds,regular_bed_supply_best,regular_bed_supply_mean,regular_bed_supply_worst,total_ICU_beds,ICU_bed_supply_best,ICU_bed_supply_mean,ICU_bed_supply_worst,patient_vent_lb,patient_vent_mean,patient_vent_ub,total_vents,open_vents_lb,open_vents_mean,open_vents_ub,med_tech,med_tech_active,med_tech_supply,med_tech_demand,nurse,nurse_active,nurse_supply,nurse_demand,phys,phys_active,phys_supply,phys_demand,resp,resp_active,resp_supply,resp_demand
2021-01-07,489,0,2338,448835,163470,691415,102.69,127.14,151.59,24.45,41.565,58.68,9024.4,8921.71,8897.26,8872.81,1085,1060.55,1043.435,1026.32,6.6504,19.1199,29.0955,2325,2318.3496,2305.8801,2295.9045,0,,,,0,,,,10703,3820.971,,7,0,,,
2021-01-08,471,0,2262,448837,163470,691419,98.91,122.46,146.01,23.55,40.035,56.52,9024.4,8925.49,8901.94,8878.39,1085,1061.45,1044.965,1028.48,6.4056,18.4161,28.0245,2325,2318.5944,2306.5839,2296.9755,0,,,,0,,,,10703,3820.971,,6,0,,,
2021-01-09,454,0,2190,448838,163470,691422,95.34,118.04,140.74,22.7,38.59,54.48,9024.4,8929.06,8906.36,8883.66,1085,1062.3,1046.41,1030.52,6.1744,17.7514,27.013,2325,2318.8256,2307.2486,2297.987,0,,,,0,,,,10703,3820.971,,6,0,,,
2021-01-10,438,0,2120,448840,163470,691426,91.98,113.88,135.78,21.9,37.23,52.56,9024.4,8932.42,8910.52,8888.62,1085,1063.1,1047.77,1032.44,5.9568,17.1258,26.061,2325,2319.0432,2307.8742,2298.939,0,,,,0,,,,10703,3820.971,,6,0,,,
2021-01-11,423,0,2052,448841,163470,691430,88.83,109.98,131.13,21.15,35.955,50.76,9024.4,8935.57,8914.42,8893.27,1085,1063.85,1049.045,1034.24,5.7528,16.5393,25.1685,2325,2319.2472,2308.4607,2299.8315,0,,,,0,,,,10703,3820.971,,6,0,,,
2021-01-12,408,0,1987,448842,163470,691433,85.68,106.08,126.48,20.4,34.68,48.96,9024.4,8938.72,8918.32,8897.92,1085,1064.6,1050.32,1036.04,5.5488,15.9528,24.276,2325,2319.4512,2309.0472,2300.724,0,,,,0,,,,10703,3820.971,,6,0,,,
2021-01-13,393,0,1923,448844,163470,691436,82.53,102.18,121.83,19.65,33.405,47.16,9024.4,8941.87,8922.22,8902.57,1085,1065.35,1051.595,1037.84,5.3448,15.3663,23.3835,2325,2319.6552,2309.6337,2301.6165,0,,,,0,,,,10703,3820.971,,5,0,,,
2021-01-14,379,0,1862,448845,163470,691439,79.59,98.54,117.49,18.95,32.215,45.48,9024.4,8944.81,8925.86,8906.91,1085,1066.05,1052.785,1039.52,5.1544,14.8189,22.5505,2325,2319.8456,2310.1811,2302.4495,0,,,,0,,,,10703,3820.971,,5,0,,,
2021-01-15,366,0,1802,448846,163470,691442,76.86,95.16,113.46,18.3,31.11,43.92,9024.4,8947.54,8929.24,8910.94,1085,1066.7,1053.89,1041.08,4.9776,14.3106,21.777,2325,2320.0224,2310.6894,2303.223,0,,,,0,,,,10703,3820.971,,5,0,,,
2021-01-16,353,0,1745,448847,163470,691445,74.13,91.78,109.43,17.65,30.005,42.36,9024.4,8950.27,8932.62,8914.97,1085,1067.35,1054.995,1042.64,4.8008,13.8023,21.0035,2325,2320.1992,2311.1977,2303.9965,0,,,,0,,,,10703,3820.971,,5,0,,,
2021-01-17,341,0,1689,448848,163470,691448,71.61,88.66,105.71,17.05,28.985,40.92,9024.4,8952.79,8935.74,8918.69,1085,1067.95,1056.015,1044.08,4.6376,13.3331,20.2895,2325,2320.3624,2311.6669,2304.7105,0,,,,0,,,,10703,3820.971,,5,0,,,
2021-01-18,329,0,1635,448849,163470,691451,69.09,85.54,101.99,16.45,27.965,39.48,9024.4,8955.31,8938.86,8922.41,1085,1068.55,1057.035,1045.52,4.4744,12.8639,19.5755,2325,2320.5256,2312.1361,2305.4245,0,,,,0,,,,10703,3820.971,,5,0,,,
2021-01-19,317,0,1583,448850,163470,691453,66.57,82.42,98.27,15.85,26.945,38.04,9024.4,8957.83,8941.98,8926.13,1085,1069.15,1058.055,1046.96,4.3112,12.3947,18.8615,2325,2320.6888,2312.6053,2306.1385,0,,,,0,,,,10703,3820.971,,5,0,,,
2021-01-20,306,0,1532,448851,163470,691456,64.26,79.56,94.86,15.3,26.01,36.72,9024.4,8960.14,8944.84,8929.54,1085,1069.7,1058.99,1048.28,4.1616,11.9646,18.207,2325,2320.8384,2313.0354,2306.793,0,,,,0,,,,10703,3820.971,,4,0,,,
